insight id,Date,insight title,insight description,Category_ML,Product_Clean,hcp,hco,country,Territory,created by,voting,Is_Actionable,Cat_Access_And_Policy,Cat_Competitor_Intelligence,Cat_Medical_Education_&_Practice,Cat_Operations_And_Diagnostics,Cat_Stakeholder_Mapping,Cat_Strategic_Partnership,Cat_Promotional_Activity
a3XS7000000hbAnMAI,3/28/2026,Medical retina : The Tunisian Retina Society (STR) at the 43rd STO Congress,"During the 43rd National Congress of the STO, held from April 9th to 11th, 2026, at the Radisson Blu Hotel in Tunis:
There will be a joint STO/STR (Tunisian Retina Society) session titled ""What has changed in medical retina in 2026"". 
This session will take place on April 9th, from 2:00 PM to 3:30 PM.
This marks the first appearance of the STR, whose official launch is expected to take place in September or October 2026","Medical Education, Strategic Partnership",Non-Product,"Zayani, Ahmed",Cabinet Privé d'Ophtalmologie de Dr Ahmed Zayani,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,1
a3XS7000000hbAnMAI,3/28/2026,Medical retina : The Tunisian Retina Society (STR) at the 43rd STO Congress,"During the 43rd National Congress of the STO, held from April 9th to 11th, 2026, at the Radisson Blu Hotel in Tunis:
There will be a joint STO/STR (Tunisian Retina Society) session titled ""What has changed in medical retina in 2026"". 
This session will take place on April 9th, from 2:00 PM to 3:30 PM.
This marks the first appearance of the STR, whose official launch is expected to take place in September or October 2026","Medical Education, Strategic Partnership",Non-Product,"Chbil, Ahmed",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,1
a3XS7000000hbAnMAI,3/28/2026,Medical retina : The Tunisian Retina Society (STR) at the 43rd STO Congress,"During the 43rd National Congress of the STO, held from April 9th to 11th, 2026, at the Radisson Blu Hotel in Tunis:
There will be a joint STO/STR (Tunisian Retina Society) session titled ""What has changed in medical retina in 2026"". 
This session will take place on April 9th, from 2:00 PM to 3:30 PM.
This marks the first appearance of the STR, whose official launch is expected to take place in September or October 2026","Medical Education, Strategic Partnership",Non-Product,"El Matri, Leila",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,1
a3XS7000000i8UvMAI,4/1/2026,Therapeutic Updates in nAMD: Presentation by Dr. Maalej at STO congress 2026,"Dr. Maalej will be giving a presentation during the 'Update on Neovascular AMD Therapeutics' session on the first day of the STO 2026 Congress, April 9th",Medical Education & Practice,Non-Product,"Maalej, Afef",Hôpital Militaire de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,0,1
a3XS7000000iKe9MAE,4/3/2026,Therapeutic Updates in nAMD : Presentation by Dr. Bouraoui at STO congress 2026,"Dr. Bouraoui Rim will be giving a presentation during the 'Update on Neovascular AMD Therapeutics' session on the first day of the STO 2026 Congress, April 9th",Medical Education & Practice,Non-Product,"Bouraoui, Rym",Institut Hédi Raïs d'Ophtalmologie (IHROT),Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,0,1
a3XS7000000jig1MAA,4/16/2026,Dr. Bouladi was consulted regarding the DPM visa for the first order of Vabysmo,Dr. Bouladi was consulted regarding the DPM visa for the first order of Vabysmo in Tunisia (order of military hospital),Access & Policy,Non-Product,"Bouladi, Mejda",Hôpital Mongi Slim - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,1,0,0,0,0,0,0
a3XS7000000jihdMAA,4/16/2026,Standard Operating Procedures for CNAM Reimbursement and Specialized Commission,"For specialized commission or CNAM reimbursement meetings, sessions will now be held virtually. Each consulted expert receives a formal request for their opinion prior to the meeting. They are required to prepare a response based on a comprehensive data review, develop a presentation, and submit it before the scheduled meeting date",Access & Policy,Non-Product,"Bouladi, Mejda",Hôpital Mongi Slim - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,1,0,0,0,0,0,1
a3XS7000000jijFMAQ,4/16/2026,Clinics operating in the field of ophthalmology in Sfax,"Clinics operating in the field of ophthalmology in Sfax include the Syphax, Ibn Nafis, and Al Bassatine clinic",Operations & Diagnostics,Non-Product,"Kharrat, Wassim",Cabinet Privé d'Ophtalmologie de Dr Wassim Kharrat,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,0,0
a3XS7000000kHNdMAM,4/22/2026,Second order for Vabysmo for a second patient,Second order for Vabysmo placed by the Head of the Ophthalmology Department (Military Hospital) for a second patient,Operations & Diagnostics,Vabysmo,"Maalej, Afef",Hôpital Militaire de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,0,0,0,1,0,0,0
a3XS7000000CIlxMAG,3/20/2025,New patient will be receiving Polivy,"A patient with lymphoma receiving care in the hematology department of Farhat Hached Hospital, has had a favorable judicial decision to be under Polivy. He submitted this judicial decision in the CNAM of Sousse.",Access & Policy,General/other,"Ben Sayed, Nesrine",Hôpital Farhat Hached - Haematology Dept,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,1,0,0,0,0,0,0
a3XS7000000IWvtMAG,6/15/2025,Potential PWHA with and without inhibitors to receive Hemlibra in Monastir,"Doctor Emna Sfar said to me that in the pediatric department in Monastir, she has three potential patient with haemophilia A to receive Hemlibra. One patient has inhibitors and the two other patients are without inhibitors.",Operations & Diagnostics,Hemlibra,"Sfar, Emna",Hôpital Universitaire Fattouma Bourguiba De Monastir - Haematology Dept,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,0,1,0,0,0
a3XS7000000IWvvMAG,6/15/2025,First PWHA witout inhibitors in Tunisia under Hemlibra,Doctor Nawrez Ajmi  put a patient with haemophilia A without inhibitors under hemlibra. he is also a patient followed in private sector and he is the first patient with haemophilia A without inhibitor to receive Hemlibra in Tunisia.,Medical Education & Practice,Hemlibra,"Ajmi, Kallel Naourez",Cabinet Dr Kallel Naourez Ajmi,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,1,0,0,0,0
a3XS7000000Ive9MAC,6/19/2025,First PWHA in Sousse has received his treatment and started it,The PWHA with inhibitors who is the first patient under Hemlibra in Sousse has began his treatment,Medical Education & Practice,Hemlibra,"Labbene, Sahrabe",Hôpital Farhat Hached - Haematology Dept,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,1,0,0,0,0
a3XS7000000IvflMAC,6/19/2025,Two PWHA without inhibitors in Sousse have potential to be under Hemlibra,Dr. Yosra Ben Youssef is assessing the possibility of puting two PWHA without inhibitors under Hemlibra.,Medical Education & Practice,Hemlibra,"Ben Youssef (Bouabid), Yosra",Hôpital Farhat Hached - Haematology Dept,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,1,0,0,0,0
a3XS7000000K6AvMAK,7/3/2025,New prescriptions of Hemlibra for 2 PWHA inh+ in Sfax,Doctor Maha Charfi told me that she put two patient with haemophilia A with inhibitors under Hemlibra and they're waiting for the approval from the social affairs.,Access & Policy,Hemlibra,"Charfi, Maha",Centre Hôspitalier Universitaire Hédi Chaker de Sfax - Haematology Dept,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,1,0,0,0,0,0,0
a3XS7000000OWBdMAO,9/7/2025,2new patients receiving Hemlibra in Aziza Othmana,The pharmacist in Aziza Othmanahospital told me that there are two new patients under Hemlibra,Medical Education & Practice,Hemlibra,"Bouattour, Houda",Hôpital Aziza Othmana - Pharmacy,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,1,0,0,0,0
a3XS7000000P51JMAS,9/14/2025,Workshop WBDR in Tunisia organised by WFH,Doctor Gouider told me that a workshop on WBDR will be organised  by WFH in Tunisia in late November and that Libyan HCP's can attend it.,Strategic Partnership,General/other,"Gouider, Emna",hôpital Aziza othmana,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,0,0,0,1,1
a3XS7000000ReW1MAK,10/12/2025,Emicizumab for patient with Von Willebrand disease type 3,"Dr. Yosra Ben Youssef will prescribe Hemlibra for a female patient with Von Willebrand disease type 3 with severe bleeding. It’s an off label prescription and the doctor is aware about that, but she has found  strong evidence about emicizumab for patient with Von Willebrand disease type 3 with severe bleeding and the situation of her Patient is getting worse.",Medical Education & Practice,Hemlibra,"Ben Youssef (Bouabid), Yosra",Hôpital Farhat Hached - Haematology Dept,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,1,0,0,0,0
a3XS7000000TprxMAC,11/5/2025,New prescription of Hemlibra in Monastir,Dr. Wiem Boufrikha has prescriped Hemlibra for PWHA with inhibitors in Monastir. It is the first prescription of Hemlibra in clinical Hematology department of Monastir Hospital.,Medical Education & Practice,Hemlibra,"Boufrikha, Wiem",Centre de Néonatologie & Maternité Monastir - Haematology Dept,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,1,0,0,0,0
a3XS7000000Xjb3MAC,12/15/2025,Local & regional challenges in the management of HA,"-the objective of the care provided to PwHA in Tunisia is driven by equity (access to care for all, beyond status, severity, or geography). Pr Gouider highlighted pricing efforts are required from Roche. 
-partnership agreement in place WFH-MOH centered around: the access to innovative treatments and diagnostic tools, Raising awareness , and the education for healthcare professionals and patients.
-Gaps on the patient journey remain unaddressed in Tunisia & the region:
Reducing the age of diagnosis, social taboos, educating on bleeding signs recognition, familial investigations.",Access & Policy,General/other,"Gouider, Emna",hôpital Aziza othmana,Tunisia,Hematology,Sami Jemli,0,1,1,0,0,0,0,0,0
a3XS7000000bBR7MAM,1/30/2026,Patient with Von Willebrand disease type 3 will be receiving Hemlibra,"We have a new patient who has just received approval to begin Hemlibra treatment for Von Willebrand Disease (VWD) type 3.
This was a critical, off-label decision driven entirely by the HCP’s clinical initiative and collaboration with her peers. The patient has been suffering from frequent, severe, and life-threatening bleeding episodes, making this access a potential life-saving turning point.
Indeed, this is not an indication that we promote.",Medical Education & Practice,Hemlibra,"Ben Youssef (Bouabid), Yosra",Hôpital Farhat Hached - Haematology Dept,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,1,0,0,0,0
a3XS7000000btS9MAI,2/5/2026,New Hemlibra prespcription in Monastir,"Doctor Wiem Boufrikha, hemqtologist in Monastir Hospital, prescribed Hemlibra for a child with Hemophilia A severe without inhibitors. The patient received the rejection from the CNAM and the doctor is preparing the « recours » for the social security authority.",Access & Policy,Hemlibra,"Boufrikha, Wiem",Centre de Néonatologie & Maternité Monastir - Haematology Dept,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,1,0,0,0,0,0,0
a3XS7000000btTlMAI,2/5/2026,ATH and Hemophila experts Advocacy efforts for Hemophilia A,Dr. Ben Youssef informed us that there are several meetings that will be held with CNAM to advocate for a better access to HemophiliaA treatments including the innovative therapies specifically Hemlibra. This action is a collaboration between ATH and the heads of Hematology departments of Sfax and Sousse and Pr. Gouider.,Strategic Partnership,Hemlibra,"Ben Youssef (Bouabid), Yosra",Hôpital Farhat Hached - Haematology Dept,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,0,0,0,1,1
a3XS7000000cm8TMAQ,2/13/2026,Preparation of patient criteria for reimbursment of Hemlibra,Dr Gouider informed us that she are working on prioritazion criteria for PWHA that will receive Hemlibra after official reimbursement.,Strategic Partnership,Hemlibra,"Gouider, Emna",hôpital Aziza othmana,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,0,0,0,1,0
a3XS7000000cnxNMAQ,2/14/2026,Lack of diagnosis of Hemophilia A,Dr. Gouider informed us that 50% of Hemophilia Acases in Tunisia are not diagnosed. She added that the majority of theses cases are mild hemophilia A type.,Medical Education & Practice,General/other,"Gouider, Emna",hôpital Aziza othmana,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,1,0,0,0,0
a3XS7000000d0JVMAY,2/16/2026,New prescription of Hemlibra for PWHA severe without inhibitors,"Dr Wiem Boufrikha informed us that she prescriped Hemlibra for an adult PWHA without inhibitors. This rises the number of PWHA who have been prescribed Hemlibra to 4 in total (2 in Hematology department and 2 in Pediatry department), 3 are waiting for social security recours and one waiting for CNAM response.",Access & Policy,Hemlibra,"Boufrikha, Wiem",Centre de Néonatologie & Maternité Monastir - Haematology Dept,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,1,0,0,0,0,0,0
a3XS7000000hQAXMA2,3/26/2026,The first Training on POC US in North Africa !!,"After virtual call I organised with Pr. Martinoli , a global expert on ultrasound imaging and the creator of the Head Us scoring, and Pr. Gouider our main Hemophilia KOL,  it has been planned to organize the POC US training on ultrasound devices that Roche is donating to the three HTCs in Tunisia. The training will be on a two days format, one theoretical and one practical and will be Held in Tunis for 12_13 HCPs. It will be on 6 and 7 of July. It will be our own event. The two experts will be present in WFH world congress 2026 and we will finetune the plan after a workshop on POC US that Pr. Martinoli will cofacilitate and where our 6 participating HCPs in Roche Tunisia delegation will attend.",Medical Education & Practice,General/other,"Gouider, Emna",hôpital Aziza othmana,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,1,0,0,0,1
a3XS7000000hQC9MAM,3/26/2026,Pr. Gouider Plenary Presentations in WFH world congress 2026,"During the WFH world congress 2026, Pr. Gouider will have a Presentation on “Data driven advocacy” and a presentation on “Mind the gap: Challenges for WGBD”",Medical Education & Practice,General/other,"Gouider, Emna",hôpital Aziza othmana,Tunisia,Hematology,Hani Ibn Hadj Kacem,0,1,0,0,1,0,0,0,1
MOCK_867155,2026-05-18,Competitor switch at Hopital Habib Bourguiba de Sfax,"Dr. Bouraoui mentioned that due to budget limits at Hopital Habib Bourguiba de Sfax, administrative procurement is leaning towards a Biosimilar competitor contract next semester.",Competitor Intelligence,Alecensaro,Dr. Bouraoui,Hopital Habib Bourguiba de Sfax,Tunisia,Oncology,AI Augmentor Script,0,1,0,1,0,0,0,0,0
MOCK_808809,2026-05-18,Bayer (Eylea) Symposium announced,An upcoming regional congress will feature a dedicated symposium hosted by Bayer (Eylea). They aim to present new real-world data to challenge our positioning in Ophthalmology.,Competitor Intelligence,Hemlibra,Dr. Khanfir,Hopital Habib Bourguiba de Sfax,Tunisia,Ophthalmology,AI Augmentor Script,0,1,0,1,0,0,0,0,0
MOCK_996727,2026-05-18,Competitor Activity: Novartis Market Share,"During the local meeting in Tunis, Pr. Chebil highlighted that Novartis is offering aggressive discount packs to private clinics to secure their retina patient flow before our product gains traction.",Competitor Intelligence,Tecentriq,Pr. Chebil,Institut Hédi Raïs,Tunisia,Oncology,AI Augmentor Script,0,0,0,1,0,0,0,0,0
MOCK_428287,2026-05-18,Competitor switch at Hopital Habib Bourguiba de Sfax,"Dr. Bouraoui mentioned that due to budget limits at Hopital Habib Bourguiba de Sfax, administrative procurement is leaning towards a Novartis contract next semester.",Competitor Intelligence,Perjeta,Dr. Bouraoui,Hopital Habib Bourguiba de Sfax,Tunisia,Hematology,AI Augmentor Script,0,0,0,1,0,0,0,0,0
MOCK_164036,2026-05-18,Novartis Symposium announced,An upcoming regional congress will feature a dedicated symposium hosted by Novartis. They aim to present new real-world data to challenge our positioning in Neurology.,Competitor Intelligence,Alecensaro,Pr. Triki,Military Hospital of Tunis,Tunisia,Neurology,AI Augmentor Script,0,0,0,1,0,0,0,0,0
MOCK_460883,2026-05-18,Competitor Activity: Novartis Market Share,"During the local meeting in Gafsa, Pr. Gouider highlighted that Novartis is offering aggressive discount packs to private clinics to secure their retina patient flow before our product gains traction.",Competitor Intelligence,Tecentriq,Pr. Gouider,Hopital Habib Bourguiba de Sfax,Tunisia,Neurology,AI Augmentor Script,0,0,0,1,0,0,0,0,0
MOCK_214953,2026-05-18,Competitor switch at Institut Hédi Raïs,"Dr. Aloulou mentioned that due to budget limits at Institut Hédi Raïs, administrative procurement is leaning towards a Biosimilar competitor contract next semester.",Competitor Intelligence,Tecentriq,Dr. Aloulou,Institut Hédi Raïs,Tunisia,Neurology,AI Augmentor Script,0,0,0,1,0,0,0,0,0
MOCK_615226,2026-05-18,Competitor Activity: Bayer (Eylea) Market Share,"During the local meeting in Gafsa, Dr. Bouraoui highlighted that Bayer (Eylea) is offering aggressive discount packs to private clinics to secure their retina patient flow before our product gains traction.",Competitor Intelligence,Phesgo,Dr. Bouraoui,Military Hospital of Tunis,Tunisia,Hematology,AI Augmentor Script,0,0,0,1,0,0,0,0,0
MOCK_576752,2026-05-18,Competitor Activity: Novartis Market Share,"During the local meeting in Monastir, Dr. Khanfir highlighted that Novartis is offering aggressive discount packs to private clinics to secure their retina patient flow before our product gains traction.",Competitor Intelligence,Alecensaro,Dr. Khanfir,Hopital Habib Bourguiba de Sfax,Tunisia,Oncology,AI Augmentor Script,0,1,0,1,0,0,0,0,0
MOCK_493828,2026-05-18,Competitor switch at Hopital Habib Bourguiba de Sfax,"Dr. Khanfir mentioned that due to budget limits at Hopital Habib Bourguiba de Sfax, administrative procurement is leaning towards a Biosimilar competitor contract next semester.",Competitor Intelligence,Hemlibra,Dr. Khanfir,Hopital Habib Bourguiba de Sfax,Tunisia,Neurology,AI Augmentor Script,0,0,0,1,0,0,0,0,0
MOCK_900813,2026-05-18,Competitor Activity: Bayer (Eylea) Market Share,"During the local meeting in Gabes, Dr. Aloulou highlighted that Bayer (Eylea) is offering aggressive discount packs to private clinics to secure their retina patient flow before our product gains traction.",Competitor Intelligence,Phesgo,Dr. Aloulou,Hopital Habib Bourguiba de Sfax,Tunisia,Hematology,AI Augmentor Script,0,0,0,1,0,0,0,0,0
MOCK_421549,2026-05-18,Biosimilar competitor Symposium announced,An upcoming regional congress will feature a dedicated symposium hosted by Biosimilar competitor. They aim to present new real-world data to challenge our positioning in Hematology.,Competitor Intelligence,Vabysmo,Pr. Triki,Hopital Habib Bourguiba de Sfax,Tunisia,Hematology,AI Augmentor Script,0,0,0,1,0,0,0,0,0
MOCK_956845,2026-05-18,Competitor switch at Hopital Aziza Othmana,"Dr. Aloulou mentioned that due to budget limits at Hopital Aziza Othmana, administrative procurement is leaning towards a Novartis contract next semester.",Competitor Intelligence,Vabysmo,Dr. Aloulou,Hopital Aziza Othmana,Tunisia,Ophthalmology,AI Augmentor Script,0,1,0,1,0,0,0,0,0
MOCK_642604,2026-05-18,Novartis Symposium announced,An upcoming regional congress will feature a dedicated symposium hosted by Novartis. They aim to present new real-world data to challenge our positioning in Hematology.,Competitor Intelligence,Hemlibra,Pr. Triki,Military Hospital of Tunis,Tunisia,Hematology,AI Augmentor Script,0,1,0,1,0,0,0,0,0
MOCK_284601,2026-05-18,Competitor switch at Military Hospital of Tunis,"Dr. Aloulou mentioned that due to budget limits at Military Hospital of Tunis, administrative procurement is leaning towards a Biosimilar competitor contract next semester.",Competitor Intelligence,Perjeta,Dr. Aloulou,Military Hospital of Tunis,Tunisia,Neurology,AI Augmentor Script,0,1,0,1,0,0,0,0,0
MOCK_642830,2026-05-18,Competitor Activity: Local generic alternative Market Share,"During the local meeting in Gabes, Dr. Bouraoui highlighted that Local generic alternative is offering aggressive discount packs to private clinics to secure their retina patient flow before our product gains traction.",Competitor Intelligence,Vabysmo,Dr. Bouraoui,Hopital Charles Nicolle,Tunisia,Hematology,AI Augmentor Script,0,0,0,1,0,0,0,0,0
MOCK_329530,2026-05-18,Biosimilar competitor Symposium announced,An upcoming regional congress will feature a dedicated symposium hosted by Biosimilar competitor. They aim to present new real-world data to challenge our positioning in Ophthalmology.,Competitor Intelligence,Perjeta,Dr. Bouraoui,Institut Hédi Raïs,Tunisia,Ophthalmology,AI Augmentor Script,0,1,0,1,0,0,0,0,0
MOCK_610982,2026-05-18,Competitor switch at Military Hospital of Tunis,"Dr. Khanfir mentioned that due to budget limits at Military Hospital of Tunis, administrative procurement is leaning towards a Novartis contract next semester.",Competitor Intelligence,Tecentriq,Dr. Khanfir,Military Hospital of Tunis,Tunisia,Hematology,AI Augmentor Script,0,1,0,1,0,0,0,0,0
MOCK_357438,2026-05-18,Competitor Activity: Bayer (Eylea) Market Share,"During the local meeting in Sfax, Pr. Gouider highlighted that Bayer (Eylea) is offering aggressive discount packs to private clinics to secure their retina patient flow before our product gains traction.",Competitor Intelligence,Perjeta,Pr. Gouider,Hopital Charles Nicolle,Tunisia,Hematology,AI Augmentor Script,0,0,0,1,0,0,0,0,0
MOCK_401132,2026-05-18,Competitor switch at Hopital Aziza Othmana,"Dr. Aloulou mentioned that due to budget limits at Hopital Aziza Othmana, administrative procurement is leaning towards a Bayer (Eylea) contract next semester.",Competitor Intelligence,Perjeta,Dr. Aloulou,Hopital Aziza Othmana,Tunisia,Hematology,AI Augmentor Script,0,1,0,1,0,0,0,0,0
MOCK_895265,2026-05-18,Competitor switch at Institut Hédi Raïs,"Pr. Gouider mentioned that due to budget limits at Institut Hédi Raïs, administrative procurement is leaning towards a Biosimilar competitor contract next semester.",Competitor Intelligence,Perjeta,Pr. Gouider,Institut Hédi Raïs,Tunisia,Ophthalmology,AI Augmentor Script,0,0,0,1,0,0,0,0,0
MOCK_893333,2026-05-18,Biosimilar competitor Symposium announced,An upcoming regional congress will feature a dedicated symposium hosted by Biosimilar competitor. They aim to present new real-world data to challenge our positioning in Ophthalmology.,Competitor Intelligence,Phesgo,Dr. Khanfir,Hopital Habib Bourguiba de Sfax,Tunisia,Ophthalmology,AI Augmentor Script,0,1,0,1,0,0,0,0,0
MOCK_648099,2026-05-18,Key decision maker mapping at CHU Farhat Hached de Sousse,We mapped the internal decision flow at CHU Farhat Hached de Sousse. The head of the pharmacy department works closely with Pr. Gouider for validating innovative drug requests.,Stakeholder Mapping,Tecentriq,Pr. Gouider,CHU Farhat Hached de Sousse,Tunisia,Ophthalmology,AI Augmentor Script,0,1,0,0,0,0,1,0,0
MOCK_203687,2026-05-18,New Committee election at STO,"Pr. Gouider is expected to lead the new strategic board for Oncology in Monastir, which will heavily influence institutional protocols next year.",Stakeholder Mapping,Kadcyla,Pr. Gouider,Hopital Habib Bourguiba de Sfax,Tunisia,Oncology,AI Augmentor Script,0,0,0,0,0,0,1,0,0
MOCK_478300,2026-05-18,New Committee election at STO,"Dr. Aloulou is expected to lead the new strategic board for Ophthalmology in Sfax, which will heavily influence institutional protocols next year.",Stakeholder Mapping,Phesgo,Dr. Aloulou,Hopital Aziza Othmana,Tunisia,Ophthalmology,AI Augmentor Script,0,0,0,0,0,0,1,0,0
MOCK_447464,2026-05-18,HCP Network expansion in the South,New generation of young ophthalmologists in Tunis are looking up to Pr. Gouider for clinical guidance. Strategic mapping of these fast-movers is required.,Stakeholder Mapping,Kadcyla,Pr. Gouider,Institut Hédi Raïs,Tunisia,Neurology,AI Augmentor Script,0,1,0,0,0,0,1,0,0
MOCK_416379,2026-05-18,HCP Network expansion in the South,New generation of young ophthalmologists in Sousse are looking up to Pr. Gouider for clinical guidance. Strategic mapping of these fast-movers is required.,Stakeholder Mapping,Vabysmo,Pr. Gouider,Hopital Charles Nicolle,Tunisia,Hematology,AI Augmentor Script,0,0,0,0,0,0,1,0,0
MOCK_706722,2026-05-18,HCP Network expansion in the South,New generation of young ophthalmologists in Sfax are looking up to Dr. Aloulou for clinical guidance. Strategic mapping of these fast-movers is required.,Stakeholder Mapping,Alecensaro,Dr. Aloulou,Hopital Aziza Othmana,Tunisia,Neurology,AI Augmentor Script,0,0,0,0,0,0,1,0,0
MOCK_550371,2026-05-18,HCP Network expansion in the South,New generation of young ophthalmologists in Monastir are looking up to Pr. Chebil for clinical guidance. Strategic mapping of these fast-movers is required.,Stakeholder Mapping,Vabysmo,Pr. Chebil,Military Hospital of Tunis,Tunisia,Ophthalmology,AI Augmentor Script,0,1,0,0,0,0,1,0,0
MOCK_103993,2026-05-18,Key decision maker mapping at Institut Hédi Raïs,We mapped the internal decision flow at Institut Hédi Raïs. The head of the pharmacy department works closely with Pr. Triki for validating innovative drug requests.,Stakeholder Mapping,Hemlibra,Pr. Triki,Institut Hédi Raïs,Tunisia,Neurology,AI Augmentor Script,0,0,0,0,0,0,1,0,0
MOCK_359064,2026-05-18,Key decision maker mapping at CHU Farhat Hached de Sousse,We mapped the internal decision flow at CHU Farhat Hached de Sousse. The head of the pharmacy department works closely with Pr. Triki for validating innovative drug requests.,Stakeholder Mapping,Tecentriq,Pr. Triki,CHU Farhat Hached de Sousse,Tunisia,Ophthalmology,AI Augmentor Script,0,1,0,0,0,0,1,0,0
MOCK_659436,2026-05-18,Key decision maker mapping at Military Hospital of Tunis,We mapped the internal decision flow at Military Hospital of Tunis. The head of the pharmacy department works closely with Dr. Khanfir for validating innovative drug requests.,Stakeholder Mapping,Hemlibra,Dr. Khanfir,Military Hospital of Tunis,Tunisia,Neurology,AI Augmentor Script,0,1,0,0,0,0,1,0,0
MOCK_497418,2026-05-18,New Committee election at STO,"Pr. Triki is expected to lead the new strategic board for Ophthalmology in Gabes, which will heavily influence institutional protocols next year.",Stakeholder Mapping,Hemlibra,Pr. Triki,Institut Hédi Raïs,Tunisia,Ophthalmology,AI Augmentor Script,0,0,0,0,0,0,1,0,0
MOCK_353751,2026-05-18,HCP Network expansion in the South,New generation of young ophthalmologists in Gafsa are looking up to Dr. Bouraoui for clinical guidance. Strategic mapping of these fast-movers is required.,Stakeholder Mapping,Ocrevus,Dr. Bouraoui,Hopital Charles Nicolle,Tunisia,Ophthalmology,AI Augmentor Script,0,1,0,0,0,0,1,0,0
MOCK_928833,2026-05-18,New Committee election at STO,"Dr. Khanfir is expected to lead the new strategic board for Oncology in Bizerte, which will heavily influence institutional protocols next year.",Stakeholder Mapping,Ocrevus,Dr. Khanfir,Hopital Charles Nicolle,Tunisia,Oncology,AI Augmentor Script,0,1,0,0,0,0,1,0,0
MOCK_996537,2026-05-18,HCP Network expansion in the South,New generation of young ophthalmologists in Gabes are looking up to Dr. Aloulou for clinical guidance. Strategic mapping of these fast-movers is required.,Stakeholder Mapping,Kadcyla,Dr. Aloulou,Hopital Aziza Othmana,Tunisia,Ophthalmology,AI Augmentor Script,0,1,0,0,0,0,1,0,0
MOCK_733591,2026-05-18,Key decision maker mapping at Hopital Habib Bourguiba de Sfax,We mapped the internal decision flow at Hopital Habib Bourguiba de Sfax. The head of the pharmacy department works closely with Pr. Triki for validating innovative drug requests.,Stakeholder Mapping,Phesgo,Pr. Triki,Hopital Habib Bourguiba de Sfax,Tunisia,Neurology,AI Augmentor Script,0,0,0,0,0,0,1,0,0
MOCK_515867,2026-05-18,HCP Network expansion in the South,New generation of young ophthalmologists in Tunis are looking up to Pr. Triki for clinical guidance. Strategic mapping of these fast-movers is required.,Stakeholder Mapping,Vabysmo,Pr. Triki,Hopital Habib Bourguiba de Sfax,Tunisia,Neurology,AI Augmentor Script,0,1,0,0,0,0,1,0,0
MOCK_155049,2026-05-18,Key decision maker mapping at CHU Farhat Hached de Sousse,We mapped the internal decision flow at CHU Farhat Hached de Sousse. The head of the pharmacy department works closely with Pr. Gouider for validating innovative drug requests.,Stakeholder Mapping,Kadcyla,Pr. Gouider,CHU Farhat Hached de Sousse,Tunisia,Hematology,AI Augmentor Script,0,0,0,0,0,0,1,0,0
MOCK_992881,2026-05-18,New Committee election at STO,"Pr. Triki is expected to lead the new strategic board for Neurology in Jendouba, which will heavily influence institutional protocols next year.",Stakeholder Mapping,Tecentriq,Pr. Triki,Military Hospital of Tunis,Tunisia,Neurology,AI Augmentor Script,0,1,0,0,0,0,1,0,0
MOCK_569440,2026-05-18,Key decision maker mapping at Hopital Aziza Othmana,We mapped the internal decision flow at Hopital Aziza Othmana. The head of the pharmacy department works closely with Dr. Bouraoui for validating innovative drug requests.,Stakeholder Mapping,Perjeta,Dr. Bouraoui,Hopital Aziza Othmana,Tunisia,Hematology,AI Augmentor Script,0,0,0,0,0,0,1,0,0
